-200	32767
-196	32767
-192	32767
-188	32767
-184	32767
-180	32767
-176	32767
-172	32767
-168	32767
-164	32767
-160	32767
-156	32767
-152	32767
-148	32767
-144	32767
-140	32767
-136	32767
-132	32767
-128	32767
-124	32767
-120	32767
-116	32767
-112	32017.7
-108	30895.3
-104	29787.6
-100	28633.5
-96	27390.3
-92	26429.5
-88	25296.8
-84	24181.8
-80	23092.8
-76	21931.8
-72	20835.9
-68	19681.2
-64	18630.7
-60	17461.2
-56	16284.3
-52	15276.1
-48	14162.5
-44	12978.6
-40	11874.4
-36	10745.3
-32	9618.1
-28	8413.1
-24	7399.3
-20	6265
-16	5171.5
-12	4003.4
-8	2948.2
-4	1807.7
0	696
4	-445.9
8	-1600.5
12	-2734.4
16	-3812.6
20	-4882.3
24	-6032.2
28	-7138.5
32	-8260.7
36	-9300
40	-10569.7
44	-11651.8
48	-12708.3
52	-13887.4
56	-14994.7
60	-16087.8
64	-17184.7
68	-18323.8
72	-19469.6
76	-20593
80	-21690.8
84	-22859.8
88	-23943.9
92	-25047.6
96	-26175.6
100	-27332.8
104	-28460.2
108	-29464.2
112	-30700.3
116	-31768.8
120	-32767.9
124	-32768
128	-32768
132	-32768
136	-32768
140	-32768
144	-32768
148	-32768
152	-32768
156	-32768
160	-32768
164	-32768
168	-32768
172	-32768
176	-32768
180	-32768
184	-32768
188	-32768
192	-32768
196	-32768
200	-32768
